"actor_imdb_id","actor_name","production_imdb_id","production_title","character"
"nm0023832","Mathieu Amalric","tt0830515","Quantum of Solace","Dominic Greene"
"nm0159802","Jesper Christensen","tt0830515","Quantum of Solace","Mr. White"
"nm0185819","Daniel Craig","tt1074638","Skyfall","James Bond"
"nm0001132","Judi Dench","tt1074638","Skyfall","M"
"nm0365140","Naomie Harris","tt1074638","Skyfall","Miss Moneypenny"
"nm0000146","Ralph Fiennes","tt1074638","Skyfall","Q"
"nm2966102","Berenice Marlohe","tt1074638","Skyfall","Severine"
"nm0000849","Javier Bardem","tt1074638","Skyfall","Raoul Silva"
"nm0185819","Daniel Craig","tt2379713","Spectre","James Bond"
"nm0910607","Christoph Waltz","tt2379713","Spectre","Ernst Stavro Blofeld"
"nm2244205","Lea Seydoux","tt2379713","Spectre","Madeleine Swann"
"nm0001132","Judi Dench","tt2379713","Spectre","M"
"nm0365140","Naomie Harris","tt2379713","Spectre","Miss Moneypenny"
"nm0000146","Ralph Fiennes","tt2379713","Spectre","Q"
"nm0778831","Andrew Scott","tt2379713","Spectre","Max Denbigh"
"nm0000899","Monica Bellucci","tt2379713","Spectre","Lucia Sciarra"
"nm0185819","Daniel Craig","tt2382320","No Time to Die","James Bond"
"nm1785339","Rami Malek","tt2382320","No Time to Die","Safin"
"nm2244205","Lea Seydoux","tt2382320","No Time to Die","Madeleine Swann"
"nm0001132","Judi Dench","tt2382320","No Time to Die","M"
"nm0365140","Naomie Harris","tt2382320","No Time to Die","Miss Moneypenny"
"nm0924210","Ben Whishaw","tt2382320","No Time to Die","Q"
"nm0942482","Jeffrey Wright","tt2382320","No Time to Die","Felix Leiter"
"nm1869101","Ana de Armas","tt2382320","No Time to Die","Paloma"
"nm0000158","Tom Hanks","tt0162222","Cast Away","Chuck Noland"
"nm0000166","Helen Hunt","tt0162222","Cast Away","Kelly Frears"
"nm0000158","Tom Hanks","tt0094737","Big","Josh Baskin"
"nm0001610","Elizabeth Perkins","tt0094737","Big","Susan"
"nm0005162","Robert Loggia","tt0094737","Big","MacMillan"
"nm0001334","John Heard","tt0094737","Big","Paul"
"nm0001484","Jon Lovitz","tt0094737","Big","Scotty Brennen"
"nm0000212","Meg Ryan","tt0108160","Sleepless in Seattle","Annie Reed"
"nm0000158","Tom Hanks","tt0108160","Sleepless in Seattle","Sam Baldwin"
"nm0000597","Bill Pullman","tt0108160","Sleepless in Seattle","Walter"
"nm0005280","Rosie O'Donnell","tt0108160","Sleepless in Seattle","Becky"
"nm0001854","Rita Wilson","tt0108160","Sleepless in Seattle","Suzy"
"nm0001255","Victor Garber","tt0108160","Sleepless in Seattle","Greg"
"nm0000158","Tom Hanks","tt0120815","Saving Private Ryan","Captain Miller"
"nm0001744","Tom Sizemore","tt0120815","Saving Private Ryan","Sergeant Horvath"
"nm0122653","Edward Burns","tt0120815","Saving Private Ryan","Private Reiben"
"nm0001608","Barry Pepper","tt0120815","Saving Private Ryan","Private Jackson"
"nm0004965","Adam Goldberg","tt0120815","Saving Private Ryan","Private Mellish"
"nm0004874","Vin Diesel","tt0120815","Saving Private Ryan","Private Caparzo"
"nm0000610","Giovanni Ribisi","tt0120815","Saving Private Ryan","T/4 Medic Wade"
"nm0000354","Matt Damon","tt0120815","Saving Private Ryan","Private Ryan"
"nm0001101","Ted Danson","tt0120815","Saving Private Ryan","Captain Hamill"
"nm0316079","Paul Giamatti","tt0120815","Saving Private Ryan","Sergeant Hill"
"nm0000209","Tim Robbins","tt0111161","The Shawshank Redemption","Andy Dufresne"
"nm0000151","Morgan Freeman","tt0111161","The Shawshank Redemption","Ellis Boyd 'Red' Redding"
"nm0348409","Bob Gunton","tt0111161","The Shawshank Redemption","Warden Norton"
"nm0006669","William Sadler","tt0111161","The Shawshank Redemption","Heywood"
"nm0000317","Clancy Brown","tt0111161","The Shawshank Redemption","Captain Byron T. Hadley"
"nm0000237","John Travolta","tt0110912","Pulp Fiction","Vincent Vega"
"nm0000168","Samuel L. Jackson","tt0110912","Pulp Fiction","Jules Winnfield"
"nm0000235","Uma Thurman","tt0110912","Pulp Fiction","Mia Wallace"
"nm0000246","Bruce Willis","tt0110912","Pulp Fiction","Butch Coolidge"
"nm0000609","Ving Rhames","tt0110912","Pulp Fiction","Marsellus Wallace"
"nm0001625","Amanda Plummer","tt0110912","Pulp Fiction","Honey Bunny"
"nm0000233","Quentin Tarantino","tt0110912","Pulp Fiction","Jimmie Dimmick"
"nm0000686","Christopher Walken","tt0110912","Pulp Fiction","Captain Koons"
"nm0000158","Tom Hanks","tt0109830","Forrest Gump","Forrest Gump"
"nm0000705","Robin Wright","tt0109830","Forrest Gump","Jenny Curran"
"nm0000641","Gary Sinise","tt0109830","Forrest Gump","Lieutenant Dan Taylor"
"nm0000398","Sally Field","tt0109830","Forrest Gump","Mrs. Gump"
"nm0001570","Edward Norton","tt0137523","Fight Club","Narrator"
"nm0000093","Brad Pitt","tt0137523","Fight Club","Tyler Durden"
"nm0000307","Helena Bonham Carter","tt0137523","Fight Club","Marla Singer"
"nm0001533","Meat Loaf","tt0137523","Fight Club","Robert Paulson"
"nm0001467","Jared Leto","tt0137523","Fight Club","Angel Face"
"nm0000138","Leonardo DiCaprio","tt1375666","Inception","Dom Cobb"
"nm0330687","Joseph Gordon-Levitt","tt1375666","Inception","Arthur"
"nm0913822","Ken Watanabe","tt1375666","Inception","Saito"
"nm0362766","Tom Hardy","tt1375666","Inception","Eames"
"nm0680983","Elliot Page","tt1375666","Inception","Ariadne"
"nm2438307","Dileep Rao","tt1375666","Inception","Yusuf"
"nm0614165","Cillian Murphy","tt1375666","Inception","Robert Fischer, Jr."
"nm0000592","Pete Postlethwaite","tt1375666","Inception","Maurice Fischer"
"nm0000323","Michael Caine","tt1375666","Inception","Stephen Miles"
"nm0000190","Matthew McConaughey","tt0816692","Interstellar","Cooper"
"nm0004266","Anne Hathaway","tt0816692","Interstellar","Brand"
"nm0000323","Michael Caine","tt0816692","Interstellar","Professor Brand"
"nm1567113","Jessica Chastain","tt0816692","Interstellar","Murph"
"nm0000729","Casey Affleck","tt0816692","Interstellar","Tom"
"nm0004747","Wes Bentley","tt0816692","Interstellar","Doyle"
"nm0001475","John Lithgow","tt0816692","Interstellar","Donald"
"nm3154303","Timothée Chalamet","tt0816692","Interstellar","Tom (15 Yrs.)"
"nm0000354","Matt Damon","tt0816692","Interstellar","Mann"
"nm0000643","Tom Skerritt","tt0078748","Alien","Dallas"
"nm0000244","Sigourney Weaver","tt0078748","Alien","Ripley"
"nm0001021","Veronica Cartwright","tt0078748","Alien","Lambert"
"nm0001765","Harry Dean Stanton","tt0078748","Alien","Brett"
"nm0000457","John Hurt","tt0078748","Alien","Kane"
"nm0000453","Ian Holm","tt0078748","Alien","Ash"
"nm0001433","Yaphet Kotto","tt0078748","Alien","Parker"
"nm1325419","Kristen Wiig","tt1289401","Ghostbusters","Erin Gilbert"
"nm0565250","Melissa McCarthy","tt1289401","Ghostbusters","Abby Yates"
"nm0571952","Kate McKinnon","tt1289401","Ghostbusters","Jillian Holtzmann"
"nm0428656","Leslie Jones","tt1289401","Ghostbusters","Patty Tolan"
"nm1165110","Chris Hemsworth","tt1289401","Ghostbusters","Kevin"
"nm0000195","Bill Murray","tt1289401","Ghostbusters","Martin Heiss"
"nm0001633","Annie Potts","tt1289401","Ghostbusters","Desk Clerk"
"nm0000101","Dan Aykroyd","tt1289401","Ghostbusters","Cabbie"
"nm0000244","Sigourney Weaver","tt1289401","Ghostbusters","Rebecca Gorin"
"nm0000195","Bill Murray","tt0087332","Ghostbusters","Peter Venkman"
"nm0000101","Dan Aykroyd","tt0087332","Ghostbusters","Ray Stantz"
"nm0000601","Harold Ramis","tt0087332","Ghostbusters","Egon Spengler"
"nm0001633","Annie Potts","tt0087332","Ghostbusters","Janine Melnitz"
"nm0040472","William Atherton","tt0087332","Ghostbusters","Walter Peck"
"nm0000195","Bill Murray","tt0097428","Ghostbusters II","Peter Venkman"
"nm0000101","Dan Aykroyd","tt0097428","Ghostbusters II","Ray Stantz"
"nm0001633","Annie Potts","tt0097428","Ghostbusters II","Janine Melnitz"
"nm0001493","Peter MacNicol","tt0097428","Ghostbusters II","Dr. Janosz Poha"
"nm0000244","Sigourney Weaver","tt0090605","Aliens","Ripley"
"nm0001343","Carrie Henn","tt0090605","Aliens","Newt"
"nm0000299","Michael Biehn","tt0090605","Aliens","Corporal Hicks"
"nm0001663","Paul Reiser","tt0090605","Aliens","Burke"
"nm0000448","Lance Henriksen","tt0090605","Aliens","Bishop"
"nm0000200","Bill Paxton","tt0090605","Aliens","Private Hudson"
"nm0394054","William Hope","tt0090605","Aliens","Lieutenant Gorman"
"nm0000244","Sigourney Weaver","tt0103644","Alien³","Ripley"
"nm0001165","Charles S. Dutton","tt0103644","Alien³","Dillon"
"nm0001097","Charles Dance","tt0103644","Alien³","Clemens"
"nm0001524","Paul McGann","tt0103644","Alien³","Golic"
"nm0323093","Brian Glover","tt0103644","Alien³","Andrews"
"nm0114460","Ralph Brown","tt0103644","Alien³","Aaron"
"nm0000244","Sigourney Weaver","tt0118583","Alien Resurrection","Ripley"
"nm0000213","Winona Ryder","tt0118583","Alien Resurrection","Call"
"nm0684500","Dominique Pinon","tt0118583","Alien Resurrection","Vriess"
"nm0000579","Ron Perlman","tt0118583","Alien Resurrection","Johner"
"nm0235427","Gary Dourdan","tt0118583","Alien Resurrection","Christie"
"nm0000699","Michael Wincott","tt0118583","Alien Resurrection","Elgyn"
"nm0851582","Audrey Tautou","tt0211915","Amélie","Amélie Poulain"
"nm0440913","Mathieu Kassovitz","tt0211915","Amélie","Nino Quincampoix"
"nm0749363","Rufus","tt0211915","Amélie","Raphaël Poulain"
"nm0581014","Serge Merlin","tt0211915","Amélie","Raymond Dufayel"
"nm0213354","Jamel Debbouze","tt0211915","Amélie","Lucien"
"nm0597042","Clotilde Mollet","tt0211915","Amélie","Gina"
"nm0000246","Bruce Willis","tt0095016","Die Hard","John McClane"
"nm0000614","Alan Rickman","tt0095016","Die Hard","Hans Gruber"
"nm0324231","Alexander Godunov","tt0095016","Die Hard","Karl"
"nm0000889","Bonnie Bedelia","tt0095016","Die Hard","Holly Gennaro McClane"
"nm0001817","Reginald VelJohnson","tt0095016","Die Hard","Al Powell"
"nm0000246","Bruce Willis","tt0099423","Die Hard 2","John McClane"
"nm0000889","Bonnie Bedelia","tt0099423","Die Hard 2","Holly McClane"
"nm0006669","William Sadler","tt0099423","Die Hard 2","Stuart"
"nm0025309","John Amos","tt0099423","Die Hard 2","Major Grant"
"nm0626259","Franco Nero","tt0099423","Die Hard 2","General Ramon Esperanza"
"nm0040472","William Atherton","tt0099423","Die Hard 2","Richard Thornberg"
"nm0001598","Robert Patrick","tt0099423","Die Hard 2","O'Reilly"
"nm0000246","Bruce Willis","tt0112864","Die Hard: With a Vengeance","John McClane"
"nm0000168","Samuel L. Jackson","tt0112864","Die Hard: With a Vengeance","Zeus Carver"
"nm0000460","Jeremy Irons","tt0112864","Die Hard: With a Vengeance","Simon"
"nm0117365","Larry Bryggman","tt0112864","Die Hard: With a Vengeance","Chief Walter Cobb"
"nm0001295","Graham Greene","tt0112864","Die Hard: With a Vengeance","Joe Lambert"
"nm0669625","Anthony Peck","tt0112864","Die Hard: With a Vengeance","Ricky Walsh"
"nm0000246","Bruce Willis","tt0337978","Live Free or Die Hard","John McClane"
"nm0648249","Timothy Olyphant","tt0337978","Live Free or Die Hard","Thomas Gabriel"
"nm0519043","Justin Long","tt0337978","Live Free or Die Hard","Matt Farrell"
"nm0193295","Cliff Curtis","tt0337978","Live Free or Die Hard","Deputy Director Miguel Bowman"
"nm0935541","Mary Elizabeth Winstead","tt0337978","Live Free or Die Hard","Lucy McClane"
"nm0003620","Kevin Smith","tt0337978","Live Free or Die Hard","Warlock - Frederick Kaludis"
"nm0000246","Bruce Willis","tt1606378","A Good Day to Die Hard","John McClane"
"nm2541974","Jai Courtney","tt1606378","A Good Day to Die Hard","Jack McClane"
"nm0462407","Sebastian Koch","tt1606378","A Good Day to Die Hard","Yuri Komarov"
"nm2568364","Yuliya Snigir","tt1606378","A Good Day to Die Hard","Irina Komarov"
"nm1366568","Radivoje Bukvić","tt1606378","A Good Day to Die Hard","Alik"
"nm0935541","Mary Elizabeth Winstead","tt1606378","A Good Day to Die Hard","Lucy McClane"
"nm0000136","Johnny Depp","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Jack Sparrow"
"nm0001691","Geoffrey Rush","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Barbossa"
"nm0089217","Orlando Bloom","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Will Turner"
"nm0461136","Keira Knightley","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Elizabeth Swann"
"nm0202603","Jack Davenport","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Norrington"
"nm0000596","Jonathan Pryce","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Governor Weatherby Swann"
"nm0573618","Kevin McNally","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Joshamee Gibbs"
"nm0757855","Zoe Saldaña","tt0325980","Pirates of the Caribbean: The Curse of the Black Pearl","Anamaria"
"nm0000136","Johnny Depp","tt0383574","Pirates of the Caribbean: Dead Man's Chest","Jack Sparrow"
"nm0089217","Orlando Bloom","tt0383574","Pirates of the Caribbean: Dead Man's Chest","Will Turner"
"nm0461136","Keira Knightley","tt0383574","Pirates of the Caribbean: Dead Man's Chest","Elizabeth Swann"
"nm0001745","Stellan Skarsgård","tt0383574","Pirates of the Caribbean: Dead Man's Chest","William"
"nm0631490","Bill Nighy","tt0383574","Pirates of the Caribbean: Dead Man's Chest","Davy Jones"
"nm0573618","Kevin McNally","tt0383574","Pirates of the Caribbean: Dead Man's Chest","Joshamee Gibbs"
"nm0000136","Johnny Depp","tt0449088","Pirates of the Caribbean: At World's End","Jack Sparrow"
"nm0001691","Geoffrey Rush","tt0449088","Pirates of the Caribbean: At World's End","Barbossa"
"nm0089217","Orlando Bloom","tt0449088","Pirates of the Caribbean: At World's End","Will Turner"
"nm0461136","Keira Knightley","tt0449088","Pirates of the Caribbean: At World's End","Elizabeth Swann"
"nm0202603","Jack Davenport","tt0449088","Pirates of the Caribbean: At World's End","Norrington"
"nm0631490","Bill Nighy","tt0449088","Pirates of the Caribbean: At World's End","Davy Jones"
"nm0000596","Jonathan Pryce","tt0449088","Pirates of the Caribbean: At World's End","Governor Weatherby Swann"
"nm0573618","Kevin McNally","tt0449088","Pirates of the Caribbean: At World's End","Gibbs"
"nm0000136","Johnny Depp","tt1298650","Pirates of the Caribbean: On Stranger Tides","Jack Sparrow"
"nm0004851","Penélope Cruz","tt1298650","Pirates of the Caribbean: On Stranger Tides","Angelica"
"nm0001691","Geoffrey Rush","tt1298650","Pirates of the Caribbean: On Stranger Tides","Hector Barbossa"
"nm0574534","Ian McShane","tt1298650","Pirates of the Caribbean: On Stranger Tides","Edward"
"nm0573618","Kevin McNally","tt1298650","Pirates of the Caribbean: On Stranger Tides","Joshamee Gibbs"
"nm0724189","Keith Richards","tt1298650","Pirates of the Caribbean: On Stranger Tides","Captain Teague"
"nm0001132","Judi Dench","tt1298650","Pirates of the Caribbean: On Stranger Tides","Society Lady"
"nm0000136","Johnny Depp","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Jack Sparrow"
"nm0000849","Javier Bardem","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Armando Salazar"
"nm0001691","Geoffrey Rush","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Hector Barbossa"
"nm4154798","Brenton Thwaites","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Henry Turner"
"nm2546012","Kaya Scodelario","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Carina Smyth"
"nm0573618","Kevin McNally","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Joshamee Gibbs"
"nm0089217","Orlando Bloom","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Will Turner"
"nm0461136","Keira Knightley","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Elizabeth Swann"
"nm0005200","Paul McCartney","tt1790809","Pirates of the Caribbean: Dead Men Tell No Tales","Uncle Jack"
"nm0941777","Sam Worthington","tt1630029","Avatar: The Way of Water","Jake Sully"
"nm0757855","Zoe Saldaña","tt1630029","Avatar: The Way of Water","Neytiri"
"nm0000244","Sigourney Weaver","tt1630029","Avatar: The Way of Water","Kiri"
"nm0002332","Stephen Lang","tt1630029","Avatar: The Way of Water","Colonel Miles Quaritch"
"nm0000701","Kate Winslet","tt1630029","Avatar: The Way of Water","Ronal"
"nm0941777","Sam Worthington","tt0499549","Avatar","Jake Sully"
"nm0757855","Zoe Saldaña","tt0499549","Avatar","Neytiri"
"nm0000244","Sigourney Weaver","tt0499549","Avatar","Dr. Grace Augustine"
"nm0002332","Stephen Lang","tt0499549","Avatar","Colonel Miles Quaritch"
"nm0735442","Michelle Rodriguez","tt0499549","Avatar","Trudy Chacon"
"nm0000610","Giovanni Ribisi","tt0499549","Avatar","Parker Selfridge"
"nm0614165","Cillian Murphy","tt15398776","Oppenheimer","J. Robert Oppenheimer"
"nm1289434","Emily Blunt","tt15398776","Oppenheimer","Kitty Oppenheimer"
"nm0000354","Matt Damon","tt15398776","Oppenheimer","Leslie Groves"
"nm0000375","Robert Downey Jr.","tt15398776","Oppenheimer","Lewis Strauss"
"nm6073955","Florence Pugh","tt15398776","Oppenheimer","Jean Tatlock"
"nm0001326","Josh Hartnett","tt15398776","Oppenheimer","Ernest Lawrence"
"nm0000729","Casey Affleck","tt15398776","Oppenheimer","Boris Pash"
"nm1785339","Rami Malek","tt15398776","Oppenheimer","David Hill"
"nm0000110","Kenneth Branagh","tt15398776","Oppenheimer","Niels Bohr"
"nm0000228","Kevin Spacey","tt0119488","L.A. Confidential","Jack Vincennes"
"nm0000128","Russell Crowe","tt0119488","L.A. Confidential","Wendell 'Bud' White"
"nm0001602","Guy Pearce","tt0119488","L.A. Confidential","Edmund 'Ed' Exley"
"nm0000342","James Cromwell","tt0119488","L.A. Confidential","Dudley Smith"
"nm0000107","Kim Basinger","tt0119488","L.A. Confidential","Lynn Bracken"
"nm0000362","Danny DeVito","tt0119488","L.A. Confidential","Sid Hudgens"
"nm0000657","David Strathairn","tt0119488","L.A. Confidential","Pierce Patchett"
"nm0000246","Bruce Willis","tt0167404","The Sixth Sense","Malcolm Crowe"
"nm0005286","Haley Joel Osment","tt0167404","The Sixth Sense","Cole Sear"
"nm0001057","Toni Collette","tt0167404","The Sixth Sense","Lynn Sear"
"nm0931404","Olivia Williams","tt0167404","The Sixth Sense","Anna Crowe"
"nm0005531","Donnie Wahlberg","tt0167404","The Sixth Sense","Vincent Grey"
"nm0605080","Trevor Morgan","tt0167404","The Sixth Sense","Tommy Tammisimo"
"nm0000235","Uma Thurman","tt0378194","Kill Bill: Vol. 2","Beatrix Kiddo / The Bride / 'Black Mamba' / Mommy"
"nm0001016","David Carradine","tt0378194","Kill Bill: Vol. 2","Bill 'Snake Charmer'"
"nm0000435","Daryl Hannah","tt0378194","Kill Bill: Vol. 2","Elle Driver 'California Mountain Snake'"
"nm0000514","Michael Madsen","tt0378194","Kill Bill: Vol. 2","Budd 'Sidewinder'"
"nm0514904","Gordon Liu Chia-Hui","tt0378194","Kill Bill: Vol. 2","Johnny Mo / Pai Mei"
"nm0662981","Michael Parks","tt0378194","Kill Bill: Vol. 2","Earl McGraw / Esteban Vihaio"
"nm1549503","Perla Haney-Jardine","tt0378194","Kill Bill: Vol. 2","B.B."
"nm0000407","Vivica A. Fox","tt0378194","Kill Bill: Vol. 2","Vernita Green 'Copperhead'"
"nm0000235","Uma Thurman","tt0266697","Kill Bill: Vol. 1","The Bride"
"nm0005154","Lucy Liu","tt0266697","Kill Bill: Vol. 1","O-Ren Ishii"
"nm0000407","Vivica A. Fox","tt0266697","Kill Bill: Vol. 1","Vernita Green"
"nm0000435","Daryl Hannah","tt0266697","Kill Bill: Vol. 1","Elle Driver"
"nm0001016","David Carradine","tt0266697","Kill Bill: Vol. 1","Bill"
"nm0000514","Michael Madsen","tt0266697","Kill Bill: Vol. 1","Budd"
"nm0237838","Julie Dreyfus","tt0266697","Kill Bill: Vol. 1","Sofie Fatale"
"nm0002002","Sonny Chiba","tt0266697","Kill Bill: Vol. 1","Hattori Hanzo"
"nm0000128","Russell Crowe","tt0268978","A Beautiful Mind","John Nash"
"nm0000124","Jennifer Connelly","tt0268978","A Beautiful Mind","Alicia Nash"
"nm0000438","Ed Harris","tt0268978","A Beautiful Mind","William Parcher"
"nm0079273","Paul Bettany","tt0268978","A Beautiful Mind","Charles Herman"
"nm0001626","Christopher Plummer","tt0268978","A Beautiful Mind","Dr. Rosen"
"nm0004965","Adam Goldberg","tt0268978","A Beautiful Mind","Richard Sol"
"nm0000138","Leonardo DiCaprio","tt0264464","Catch Me If You Can","Frank Abagnale Jr."
"nm0000158","Tom Hanks","tt0264464","Catch Me If You Can","Carl Hanratty"
"nm0000686","Christopher Walken","tt0264464","Catch Me If You Can","Frank Abagnale"
"nm0000640","Martin Sheen","tt0264464","Catch Me If You Can","Roger Strong"
"nm0000882","Nathalie Baye","tt0264464","Catch Me If You Can","Paula Abagnale"
"nm0010736","Amy Adams","tt0264464","Catch Me If You Can","Brenda Strong"
"nm0000245","Robin Williams","tt0097165","Dead Poets Society","John Keating"
"nm0000494","Robert Sean Leonard","tt0097165","Dead Poets Society","Neil Perry"
"nm0000160","Ethan Hawke","tt0097165","Dead Poets Society","Todd Anderson"
"nm0001038","Josh Charles","tt0097165","Dead Poets Society","Knox Overstreet"
"nm0360796","Gale Hansen","tt0097165","Dead Poets Society","Charlie Dalton"
"nm0000148","Harrison Ford","tt0083658","Blade Runner","Deckard"
"nm0000442","Rutger Hauer","tt0083658","Blade Runner","Batty"
"nm0000707","Sean Young","tt0083658","Blade Runner","Rachael"
"nm0001579","Edward James Olmos","tt0083658","Blade Runner","Gaff"
"nm0001826","M. Emmet Walsh","tt0083658","Blade Runner","Bryant"
"nm0000435","Daryl Hannah","tt0083658","Blade Runner","Pris"
"nm0001702","Roy Scheider","tt0073195","Jaws","Brody"
"nm0001727","Robert Shaw","tt0073195","Jaws","Quint"
"nm0000377","Richard Dreyfuss","tt0073195","Jaws","Hooper"
"nm0308882","Lorraine Gary","tt0073195","Jaws","Ellen Brody"
"nm0358069","Murray Hamilton","tt0073195","Jaws","Vaughn"
"nm0000313","Jeff Bridges","tt0118715","The Big Lebowski","The Dude"
"nm0000422","John Goodman","tt0118715","The Big Lebowski","Walter Sobchak"
"nm0000194","Julianne Moore","tt0118715","The Big Lebowski","Maude Lebowski"
"nm0000114","Steve Buscemi","tt0118715","The Big Lebowski","Donny"
"nm0399663","David Huddleston","tt0118715","The Big Lebowski","The Big Lebowski"
"nm0000450","Philip Seymour Hoffman","tt0118715","The Big Lebowski","Brandt"
"nm0005346","Tara Reid","tt0118715","The Big Lebowski","Bunny Lebowski"
"nm0000309","David Bowie","tt0091369","Labyrinth","Jareth"
"nm0000124","Jennifer Connelly","tt0091369","Labyrinth","Sarah"
"nm0296614","Toby Froud","tt0091369","Labyrinth","Toby"
"nm0860712","Shelley Thompson","tt0091369","Labyrinth","Stepmother"
"nm0539095","Christopher Malcolm","tt0091369","Labyrinth","Father"
"nm0000568","Frank Oz","tt0091369","Labyrinth","The Wiseman"
"nm0000276","Sean Astin","tt0089218","The Goonies","Mikey"
"nm0000982","Josh Brolin","tt0089218","The Goonies","Brand"
"nm0169480","Jeff Cohen","tt0089218","The Goonies","Chunk"
"nm0000397","Corey Feldman","tt0089218","The Goonies","Mouth"
"nm0338061","Kerri Green","tt0089218","The Goonies","Andy"
"nm0702841","Ke Huy Quan","tt0089218","The Goonies","Data"
"nm0000144","Cary Elwes","tt0093779","The Princess Bride","Westley"
"nm0000705","Robin Wright","tt0093779","The Princess Bride","The Princess Bride"
"nm0001597","Mandy Patinkin","tt0093779","The Princess Bride","Inigo Montoya"
"nm0001697","Chris Sarandon","tt0093779","The Princess Bride","Prince Humperdinck"
"nm0001302","Christopher Guest","tt0093779","The Princess Bride","Count Rugen"
"nm0000764","André Roussimoff","tt0093779","The Princess Bride","Fezzik"
"nm0000393","Peter Falk","tt0093779","The Princess Bride","The Grandfather"
"nm0000345","Billy Crystal","tt0093779","The Princess Bride","Miracle Max"
"nm0000149","Jodie Foster","tt0118884","Contact","Ellie Arroway"
"nm0000190","Matthew McConaughey","tt0118884","Contact","Palmer Joss"
"nm0000249","James Woods","tt0118884","Contact","Michael Kitz"
"nm0000457","John Hurt","tt0118884","Contact","S. R. Hadden"
"nm0000643","Tom Skerritt","tt0118884","Contact","David Drumlin"
"nm0000212","Meg Ryan","tt0128853","You've Got Mail","Kathleen Kelly"
"nm0000158","Tom Hanks","tt0128853","You've Got Mail","Joe Fox"
"nm0001427","Greg Kinnear","tt0128853","You've Got Mail","Frank Navasky"
"nm0000205","Parker Posey","tt0128853","You've Got Mail","Patricia Eden"
"nm0122688","Heather Burns","tt0128853","You've Got Mail","Christina Plutzker"
"nm0152638","Dave Chappelle","tt0128853","You've Got Mail","Kevin Jackson"
"nm0515296","Ron Livingston","tt0151804","Office Space","Peter Gibbons"
"nm0000098","Jennifer Aniston","tt0151804","Office Space","Joanna"
"nm0379114","David Herman","tt0151804","Office Space","Michael Bolton"
"nm0619651","Ajay Naidu","tt0151804","Office Space","Samir Nagheenanajar"
"nm0046033","Diedrich Bader","tt0151804","Office Space","Lawrence"
"nm0000191","Ewan McGregor","tt0203009","Moulin Rouge!","Christian"
"nm0000173","Nicole Kidman","tt0203009","Moulin Rouge!","Satine"
"nm0000491","John Leguizamo","tt0203009","Moulin Rouge!","Toulouse-Lautrec"
"nm0000980","Jim Broadbent","tt0203009","Moulin Rouge!","Harold Zidler"
"nm0746896","Richard Roxburgh","tt0203009","Moulin Rouge!","The Duke"
"nm0670408","Simon Pegg","tt0365748","Shaun of the Dead","Shaun"
"nm0296545","Nick Frost","tt0365748","Shaun of the Dead","Ed"
"nm0038918","Kate Ashfield","tt0365748","Shaun of the Dead","Liz"
"nm0205063","Lucy Davis","tt0365748","Shaun of the Dead","Dianne"
"nm0602836","Dylan Moran","tt0365748","Shaun of the Dead","David"
"nm0631490","Bill Nighy","tt0365748","Shaun of the Dead","Phillip"
"nm0293509","Martin Freeman","tt0365748","Shaun of the Dead","Declan"
"nm0670408","Simon Pegg","tt0425112","Hot Fuzz","Nicholas Angel"
"nm0296545","Nick Frost","tt0425112","Hot Fuzz","PC Danny Butterman"
"nm0000980","Jim Broadbent","tt0425112","Hot Fuzz","Inspector Frank Butterman"
"nm0175916","Paddy Considine","tt0425112","Hot Fuzz","DS Andy Wainwright"
"nm1245863","Rafe Spall","tt0425112","Hot Fuzz","DC Andy Cartwright"
"nm0001096","Timothy Dalton","tt0425112","Hot Fuzz","Simon Skinner"
"nm0670408","Simon Pegg","tt1213663","The World's End","Gary King"
"nm0296545","Nick Frost","tt1213663","The World's End","Andrew Knightley"
"nm0175916","Paddy Considine","tt1213663","The World's End","Steven Prince"
"nm0293509","Martin Freeman","tt1213663","The World's End","Oliver Chamberlain"
"nm0550371","Eddie Marsan","tt1213663","The World's End","Peter Page"
"nm0000112","Pierce Brosnan","tt1213663","The World's End","Guy Shepherd"
"nm0631490","Bill Nighy","tt1213663","The World's End","The Network (voice)"
"nm0000706","Michelle Yeoh","tt6710474","Everything Everywhere All at Once","Evelyn Wang"
"nm3513533","Stephanie Hsu","tt6710474","Everything Everywhere All at Once","Joy Wang / Jobu Tupaki"
